PHIL 	 https://api.github.com/repos/octokit-test-org/octokit-org-test-repo 	 GET 	 JSON 	 https://api.github.com/repos/octokit-test-org/octokit-org-test-repo 	 ["id","name","full_name","owner","private","html_url","description","fork","url","forks_url","keys_url","collaborators_url","teams_url","hooks_url","issue_events_url","events_url","assignees_url","branches_url","tags_url","blobs_url","git_tags_url","git_refs_url","trees_url","statuses_url","languages_url","stargazers_url","contributors_url","subscribers_url","subscription_url","commits_url","git_commits_url","comments_url","issue_comment_url","contents_url","compare_url","merges_url","archive_url","downloads_url","issues_url","pulls_url","milestones_url","notifications_url","labels_url","releases_url","deployments_url","created_at","updated_at","pushed_at","git_url","ssh_url","clone_url","svn_url","homepage","size","stargazers_count","watchers_count","language","has_issues","has_projects","has_downloads","has_wiki","has_pages","forks_count","mirror_url","open_issues_count","forks","open_issues","watchers","default_branch","permissions","license","allow_squash_merge","allow_merge_commit","allow_rebase_merge","organization","network_count","subscribers_count"]
PHIL 	 https://api.github.com/repos/octokit-test-org/octokit-org-test-repo 	 GET 	 null
PHIL 	 https://api.github.com/repos/octokit-test-org/octokit-org-test-repo 	 GET 	 null
PHIL 	 https://api.github.com/repos/octokit-test-org/octokit-org-test-repo 	 GET 	 null
PHIL 	 https://api.github.com/repos/sferik/rails_admin/comments 	 GET 	 Array 	 https://api.github.com/repos/sferik/rails_admin/comments/128072 	 ["url","html_url","id","user","position","line","path","commit_id","created_at","updated_at","body"]
PHIL 	 https://api.github.com/repos/sferik/rails_admin/commits/629e9fd9d4df25528e84d31afdc8ebeb0f56fbb3/comments 	 GET 	 Array 	 https://api.github.com/repos/sferik/rails_admin/comments/860296 	 ["url","html_url","id","user","position","line","path","commit_id","created_at","updated_at","body"]
PHIL 	 https://api.github.com/repos/sferik/rails_admin/comments/861907 	 GET 	 JSON 	 https://api.github.com/repos/sferik/rails_admin/comments/861907 	 ["url","html_url","id","user","position","line","path","commit_id","created_at","updated_at","body"]
PHIL 	 https://api.github.com/repos/octokit-test-org/octokit-org-test-repo/commits 	 GET 	 Array 	 https://api.github.com/repos/octokit-test-org/octokit-org-test-repo/commits/9fe14c0a86ff2feb658614b51b81a027b838ac25 	 ["sha","commit","url","html_url","comments_url","author","committer","parents"]
PHIL 	 https://api.github.com/repos/octokit-test-org/octokit-org-test-repo/commits/9fe14c0a86ff2feb658614b51b81a027b838ac25/comments 	 POST 	 JSON 	 https://api.github.com/repos/octokit-test-org/octokit-org-test-repo/comments/22133455 	 ["url","html_url","id","user","position","line","path","commit_id","created_at","updated_at","body"]
PHIL 	 https://api.github.com/repos/octokit-test-org/octokit-org-test-repo/comments/22133455 	 PATCH 	 JSON 	 https://api.github.com/repos/octokit-test-org/octokit-org-test-repo/comments/22133455 	 ["url","html_url","id","user","position","line","path","commit_id","created_at","updated_at","body"]
PHIL 	 https://api.github.com/repos/sferik/rails_admin/commits 	 GET 	 Array 	 https://api.github.com/repos/sferik/rails_admin/commits/2ec766e804870503f96cddac15fca603e3dd76c9 	 ["sha","commit","url","html_url","comments_url","author","committer","parents"]
PHIL 	 https://api.github.com/repos/sferik/rails_admin/commits?sha=master 	 GET 	 Array 	 https://api.github.com/repos/sferik/rails_admin/commits/2ec766e804870503f96cddac15fca603e3dd76c9 	 ["sha","commit","url","html_url","comments_url","author","committer","parents"]
PHIL 	 https://api.github.com/repos/sferik/rails_admin/commits?since=2011-01-20 	 GET 	 Array 	 https://api.github.com/repos/sferik/rails_admin/commits/2ec766e804870503f96cddac15fca603e3dd76c9 	 ["sha","commit","url","html_url","comments_url","author","committer","parents"]
PHIL 	 https://api.github.com/repos/sferik/rails_admin/commits/3cdfabd973bc3caac209cba903cfdb3bf6636bcd 	 GET 	 JSON 	 https://api.github.com/repos/sferik/rails_admin/commits/3cdfabd973bc3caac209cba903cfdb3bf6636bcd 	 ["sha","commit","url","html_url","comments_url","author","committer","parents","stats","files"]
PHIL 	 https://api.github.com/repos/octokit/octokit.rb/git/commits/2bfca14ed8ebc3dad75082ff175e6703aed7ccc0 	 GET 	 JSON 	 https://api.github.com/repos/octokit/octokit.rb/git/commits/2bfca14ed8ebc3dad75082ff175e6703aed7ccc0 	 ["sha","url","html_url","author","committer","tree","message","parents"]
PHIL 	 https://api.github.com/repos/octokit-test-org/octokit-org-test-repo/commits 	 GET 	 null
PHIL 	 https://api.github.com/repos/octokit-test-org/octokit-org-test-repo/git/commits 	 POST 	 JSON 	 https://api.github.com/repos/octokit-test-org/octokit-org-test-repo/git/commits/d8eced0750b65250df8800d7ecce7960990fccf5 	 ["sha","url","html_url","author","committer","tree","message","parents"]
PHIL 	 https://api.github.com/repos/octokit-test-org/octokit-org-test-repo/commits 	 GET 	 null
PHIL 	 https://api.github.com/repos/octokit-test-org/octokit-org-test-repo/git/refs 	 POST 	 JSON 	 https://api.github.com/repos/octokit-test-org/octokit-org-test-repo/git/refs/heads/branch-to-merge 	 ["ref","url","object"]
PHIL 	 https://api.github.com/repos/octokit-test-org/octokit-org-test-repo/merges 	 POST 	 JSON 	 https://api.github.com/repos/octokit-test-org/octokit-org-test-repo/commits/930acb243d051ec973bfea44f380536829e08e1a 	 ["sha","commit","url","html_url","comments_url","author","committer","parents"]
PHIL 	 https://api.github.com/repos/gvaughn/octokit/compare/0e0d7ae299514da692eb1cab741562c253d44188...b7b37f75a80b8e84061cd45b246232ad958158f5 	 GET 	 JSON 	 https://api.github.com/repos/gvaughn/octokit/compare/0e0d7ae299514da692eb1cab741562c253d44188...b7b37f75a80b8e84061cd45b246232ad958158f5 	 ["url","html_url","permalink_url","diff_url","patch_url","base_commit","merge_base_commit","status","ahead_by","behind_by","total_commits","commits","files"]
PHIL 	 https://api.github.com/repos/octokit/octokit.rb/readme 	 GET 	 string
PHIL 	 https://api.github.com/repos/octokit/octokit.rb/contents/lib/octokit.rb 	 GET 	 string
PHIL 	 https://api.github.com/repos/octokit-test-org/octokit-org-test-repo/contents/test_create.txt 	 GET 	 JSON 	 https://api.github.com/repos/octokit-test-org/octokit-org-test-repo/contents/test_create.txt?ref=master 	 ["name","path","sha","size","url","html_url","git_url","download_url","type","content","encoding","_links"]
PHIL 	 https://api.github.com/repos/octokit-test-org/octokit-org-test-repo/contents/test_create.txt 	 DELETE 	 object
PHIL 	 https://api.github.com/repos/octokit-test-org/octokit-org-test-repo 	 GET 	 null
PHIL 	 https://api.github.com/repos/octokit-test-org/octokit-org-test-repo/branches/master 	 GET 	 object
PHIL 	 https://api.github.com/repos/octokit-test-org/octokit-org-test-repo/contents/test_create.txt 	 PUT 	 object
PHIL 	 https://api.github.com/repos/octokit-test-org/octokit-org-test-repo/contents/test_create.txt 	 GET 	 null
PHIL 	 https://api.github.com/repos/octokit-test-org/octokit-org-test-repo/contents/test_create.txt 	 DELETE 	 object
PHIL 	 https://api.github.com/repos/octokit-test-org/octokit-org-test-repo 	 GET 	 null
PHIL 	 https://api.github.com/repos/octokit-test-org/octokit-org-test-repo/branches/master 	 GET 	 object
PHIL 	 https://api.github.com/repos/octokit-test-org/octokit-org-test-repo/contents/test_create.txt 	 PUT 	 object
PHIL 	 https://api.github.com/repos/octokit-test-org/octokit-org-test-repo/contents/test_create.txt 	 PUT 	 object
PHIL 	 https://api.github.com/repos/octokit-test-org/octokit-org-test-repo/contents/test_create.txt 	 GET 	 null
PHIL 	 https://api.github.com/repos/octokit-test-org/octokit-org-test-repo/contents/test_create.txt 	 DELETE 	 object
PHIL 	 https://api.github.com/repos/octokit-test-org/octokit-org-test-repo 	 GET 	 null
PHIL 	 https://api.github.com/repos/octokit-test-org/octokit-org-test-repo/branches/master 	 GET 	 null
PHIL 	 https://api.github.com/repos/octokit-test-org/octokit-org-test-repo/contents/test_create.txt 	 PUT 	 object
PHIL 	 https://api.github.com/repos/octokit-test-org/octokit-org-test-repo/contents/test_create.txt 	 DELETE 	 object
PHIL 	 https://api.github.com/repos/github/hubot/downloads 	 GET 	 Array 	 https://api.github.com/repos/github/hubot/downloads/281560 	 ["url","id","html_url","name","description","created_at","size","download_count","content_type"]
PHIL 	 https://api.github.com/repos/github/hubot/downloads/165347 	 GET 	 JSON 	 https://api.github.com/repos/github/hubot/downloads/165347 	 ["url","id","html_url","name","description","created_at","size","download_count","content_type"]
PHIL 	 https://api.github.com/events 	 GET 	 Array 	 unknown? 	 ["id","type","actor","repo","payload","public","created_at"]
PHIL 	 https://api.github.com/users/sferik/events 	 GET 	 Array 	 unknown? 	 ["id","type","actor","repo","payload","public","created_at"]
PHIL 	 https://api.github.com/users/sferik/events/public 	 GET 	 Array 	 unknown? 	 ["id","type","actor","repo","payload","public","created_at"]
PHIL 	 https://api.github.com/users/api-padawan/received_events 	 GET 	 Array 	 unknown? 	 ["id","type","actor","repo","payload","public","created_at","org"]
PHIL 	 https://api.github.com/users/api-padawan/received_events/public 	 GET 	 Array 	 unknown? 	 ["id","type","actor","repo","payload","public","created_at","org"]
PHIL 	 https://api.github.com/repos/sferik/rails_admin/events 	 GET 	 Array 	 unknown? 	 ["id","type","actor","repo","payload","public","created_at"]
PHIL 	 https://api.github.com/orgs/github/events 	 GET 	 Array 	 unknown? 	 ["id","type","actor","repo","payload","public","created_at","org"]
PHIL 	 https://api.github.com/repos/octokit/octokit.rb/issues/events 	 GET 	 Array 	 https://api.github.com/repos/octokit/octokit.rb/issues/events/1068784360 	 ["id","url","actor","event","commit_id","commit_url","created_at","issue"]
PHIL 	 https://api.github.com/repos/octokit/octokit.rb/issues/events/37786228 	 GET 	 JSON 	 https://api.github.com/repos/octokit/octokit.rb/issues/events/37786228 	 ["id","url","actor","event","commit_id","commit_url","created_at","issue"]
PHIL 	 https://api.github.com/gists 	 POST 	 JSON 	 https://api.github.com/gists/57eef1739fb58834fa910145afff21ca 	 ["url","forks_url","commits_url","id","git_pull_url","git_push_url","html_url","files","public","created_at","updated_at","description","comments","user","comments_url","owner","forks","history","truncated"]
PHIL 	 https://api.github.com/gists/57eef1739fb58834fa910145afff21ca/comments 	 POST 	 JSON 	 https://api.github.com/gists/57eef1739fb58834fa910145afff21ca/comments/2094561 	 ["url","id","user","created_at","updated_at","body"]
PHIL 	 https://api.github.com/gists/57eef1739fb58834fa910145afff21ca 	 PATCH 	 JSON 	 https://api.github.com/gists/57eef1739fb58834fa910145afff21ca 	 ["url","forks_url","commits_url","id","git_pull_url","git_push_url","html_url","files","public","created_at","updated_at","description","comments","user","comments_url","owner","forks","history","truncated"]
PHIL 	 https://api.github.com/gists/57eef1739fb58834fa910145afff21ca/comments 	 GET 	 Array 	 https://api.github.com/gists/57eef1739fb58834fa910145afff21ca/comments/2094561 	 ["url","id","user","created_at","updated_at","body"]
PHIL 	 https://api.github.com/gists/57eef1739fb58834fa910145afff21ca/comments/2094561 	 GET 	 JSON 	 https://api.github.com/gists/57eef1739fb58834fa910145afff21ca/comments/2094561 	 ["url","id","user","created_at","updated_at","body"]
PHIL 	 https://api.github.com/gists/57eef1739fb58834fa910145afff21ca/comments/2094561 	 PATCH 	 JSON 	 https://api.github.com/gists/57eef1739fb58834fa910145afff21ca/comments/2094561 	 ["url","id","user","created_at","updated_at","body"]
PHIL 	 https://api.github.com/gists/public 	 GET 	 Array 	 https://api.github.com/gists/992c74febf1a9d81b7a7dd4e7e2e5302 	 ["url","forks_url","commits_url","id","git_pull_url","git_push_url","html_url","files","public","created_at","updated_at","description","comments","user","comments_url","owner","truncated"]
PHIL 	 https://api.github.com/gists 	 GET 	 Array 	 https://api.github.com/gists/8950be162249c85b06fe8ef27213f73c 	 ["url","forks_url","commits_url","id","git_pull_url","git_push_url","html_url","files","public","created_at","updated_at","description","comments","user","comments_url","owner","truncated"]
PHIL 	 https://api.github.com/gists/790381 	 GET 	 JSON 	 https://api.github.com/gists/790381 	 ["url","forks_url","commits_url","id","git_pull_url","git_push_url","html_url","files","public","created_at","updated_at","description","comments","user","comments_url","owner","forks","history","truncated"]
PHIL 	 https://status.github.com/api/status.json 	 GET 	 object
PHIL 	 https://status.github.com/api/last-message.json 	 GET 	 object
PHIL 	 https://api.github.com/repos/octokit/octokit.rb/stats/commit_activity 	 GET 	 Array 	 unknown? 	 ["days","total","week"]
PHIL 	 https://api.github.com/repos/octokit/octokit.rb/stats/participation 	 GET 	 object
PHIL 	 https://api.github.com/repos/octokit/octokit.rb/stats/punch_card 	 GET 	 Array 	 unknown? 	 ["0","1","2"]
PHIL 	 https://api.github.com/users 	 GET 	 Array 	 https://api.github.com/users/mojombo 	 ["login","id","avatar_url","gravatar_id","url","html_url","followers_url","following_url","gists_url","starred_url","subscriptions_url","organizations_url","repos_url","events_url","received_events_url","type","site_admin"]
PHIL 	 https://api.github.com/users 	 GET 	 Array 	 https://api.github.com/users/mojombo 	 ["login","id","avatar_url","gravatar_id","url","html_url","followers_url","following_url","gists_url","starred_url","subscriptions_url","organizations_url","repos_url","events_url","received_events_url","type","site_admin"]
PHIL 	 https://api.github.com/gists/public 	 GET 	 Array 	 https://api.github.com/gists/f1b50ff95ca5c1b5644d8c928ad008e2 	 ["url","forks_url","commits_url","id","git_pull_url","git_push_url","html_url","files","public","created_at","updated_at","description","comments","user","comments_url","owner","truncated"]
PHIL 	 https://api.github.com/gists/public 	 GET 	 Array 	 https://api.github.com/gists/f1b50ff95ca5c1b5644d8c928ad008e2 	 ["url","forks_url","commits_url","id","git_pull_url","git_push_url","html_url","files","public","created_at","updated_at","description","comments","user","comments_url","owner","truncated"]
PHIL 	 https://api.github.com/search/repositories?q=octokat 	 GET 	 object
PHIL 	 https://api.github.com/search/repositories?q=octokat 	 GET 	 object
PHIL 	 https://api.github.com/search/issues?q=octokat 	 GET 	 object
PHIL 	 https://api.github.com/search/issues?q=octokat 	 GET 	 object
PHIL 	 https://api.github.com/search/users?q=octokat 	 GET 	 object
PHIL 	 https://api.github.com/search/users?q=octokat 	 GET 	 object
PHIL 	 https://api.github.com/users/octokit-test-org 	 GET 	 JSON 	 https://api.github.com/users/octokit-test-org 	 ["login","id","avatar_url","gravatar_id","url","html_url","followers_url","following_url","gists_url","starred_url","subscriptions_url","organizations_url","repos_url","events_url","received_events_url","type","site_admin","name","company","blog","location","email","hireable","bio","public_repos","public_gists","followers","following","created_at","updated_at"]
PHIL 	 https://api.github.com/users/octokit-test-org 	 GET 	 JSON 	 https://api.github.com/users/octokit-test-org 	 ["login","id","avatar_url","gravatar_id","url","html_url","followers_url","following_url","gists_url","starred_url","subscriptions_url","organizations_url","repos_url","events_url","received_events_url","type","site_admin","name","company","blog","location","email","hireable","bio","public_repos","public_gists","followers","following","created_at","updated_at"]
PHIL 	 https://api.github.com/orgs/octokit-test-org 	 GET 	 JSON 	 https://api.github.com/orgs/octokit-test-org 	 ["login","id","url","repos_url","events_url","hooks_url","issues_url","members_url","public_members_url","avatar_url","description","has_organization_projects","has_repository_projects","public_repos","public_gists","followers","following","html_url","created_at","updated_at","type","total_private_repos","owned_private_repos","private_gists","disk_usage","collaborators","billing_email","plan","default_repository_permission","members_can_create_repositories"]
PHIL 	 https://api.github.com/orgs/octokit-test-org 	 GET 	 JSON 	 https://api.github.com/orgs/octokit-test-org 	 ["login","id","url","repos_url","events_url","hooks_url","issues_url","members_url","public_members_url","avatar_url","description","has_organization_projects","has_repository_projects","public_repos","public_gists","followers","following","html_url","created_at","updated_at","type","total_private_repos","owned_private_repos","private_gists","disk_usage","collaborators","billing_email","plan","default_repository_permission","members_can_create_repositories"]
PHIL 	 https://api.github.com/repos/octokit-test-org/octokit-org-test-repo 	 GET 	 null
PHIL 	 https://api.github.com/repos/octokit-test-org/octokit-org-test-repo 	 GET 	 null
PHIL 	 https://api.github.com/issues 	 GET 	 Array 	 https://api.github.com/repos/Connexions/cnx-deploy/issues/274 	 ["url","repository_url","labels_url","comments_url","events_url","html_url","id","number","title","user","labels","state","locked","assignee","assignees","milestone","comments","created_at","updated_at","closed_at","repository","body"]
PHIL 	 https://api.github.com/issues 	 GET 	 Array 	 https://api.github.com/repos/Connexions/cnx-deploy/issues/274 	 ["url","repository_url","labels_url","comments_url","events_url","html_url","id","number","title","user","labels","state","locked","assignee","assignees","milestone","comments","created_at","updated_at","closed_at","repository","body"]
PHIL 	 https://api.github.com/repos/octokit-test-org/octokit-org-test-repo 	 GET 	 null
PHIL 	 https://api.github.com/repos/octokit-test-org/octokit-org-test-repo 	 GET 	 null
PHIL 	 https://api.github.com/zen 	 GET 	 string
PHIL 	 https://api.github.com/zen 	 GET 	 string
PHIL 	 https://api.github.com/octocat 	 GET 	 string
PHIL 	 https://api.github.com/octocat 	 GET 	 string
PHIL 	 https://api.github.com/octocat?s=There%20is%20no%20need%20to%20be%20upset 	 GET 	 string
PHIL 	 https://api.github.com/octocat?s=There%20is%20no%20need%20to%20be%20upset 	 GET 	 string
PHIL 	 https://api.github.com/emojis 	 GET 	 object
PHIL 	 https://api.github.com/emojis 	 GET 	 object
PHIL 	 https://api.github.com/gitignore/templates 	 GET 	 Array 	 unknown? 	 ["0","1","2","3","4","5","6","7","8","9","10","11"]
PHIL 	 https://api.github.com/gitignore/templates 	 GET 	 Array 	 unknown? 	 ["0","1","2","3","4","5","6","7","8","9","10","11"]
PHIL 	 https://api.github.com/gitignore/templates/C 	 GET 	 string
PHIL 	 https://api.github.com/gitignore/templates/C 	 GET 	 string
PHIL 	 https://api.github.com/meta 	 GET 	 object
PHIL 	 https://api.github.com/meta 	 GET 	 object
PHIL 	 https://api.github.com/rate_limit 	 GET 	 object
PHIL 	 https://api.github.com/rate_limit 	 GET 	 object
PHIL 	 https://api.github.com/feeds 	 GET 	 object
PHIL 	 https://api.github.com/feeds 	 GET 	 object
PHIL 	 https://api.github.com/gists/public 	 GET 	 null
PHIL 	 https://api.github.com/gists/public?page=2 	 GET 	 Array 	 https://api.github.com/gists/117839d62f6ca80634c894fb7d1e9c05 	 ["url","forks_url","commits_url","id","git_pull_url","git_push_url","html_url","files","public","created_at","updated_at","description","comments","user","comments_url","owner","truncated"]
PHIL 	 https://api.github.com/gists/public 	 GET 	 null
PHIL 	 https://api.github.com/gists/public?page=2 	 GET 	 null
PHIL 	 https://api.github.com/gists/public?page=1 	 GET 	 Array 	 https://api.github.com/gists/f1b50ff95ca5c1b5644d8c928ad008e2 	 ["url","forks_url","commits_url","id","git_pull_url","git_push_url","html_url","files","public","created_at","updated_at","description","comments","user","comments_url","owner","truncated"]
PHIL 	 https://api.github.com/gists/public 	 GET 	 null
PHIL 	 https://api.github.com/gists/public?page=2 	 GET 	 null
PHIL 	 https://api.github.com/gists/public?page=1 	 GET 	 null
PHIL 	 https://api.github.com/gists/public 	 GET 	 null
PHIL 	 https://api.github.com/gists/public?page=100 	 GET 	 Array 	 https://api.github.com/gists/8a2192c2852a3a8ca9ea664c214769c8 	 ["url","forks_url","commits_url","id","git_pull_url","git_push_url","html_url","files","public","created_at","updated_at","description","comments","user","comments_url","truncated"]
PHIL 	 https://api.github.com/gists/public 	 GET 	 null
PHIL 	 https://api.github.com/gists/public?page=2 	 GET 	 null
PHIL 	 https://api.github.com/gists/public 	 GET 	 null
PHIL 	 https://api.github.com/gists/public?page=2 	 GET 	 null
PHIL 	 https://api.github.com/gists/public?page=1 	 GET 	 null
PHIL 	 https://api.github.com/gists/public 	 GET 	 null
PHIL 	 https://api.github.com/gists/public?page=2 	 GET 	 null
PHIL 	 https://api.github.com/gists/public?page=1 	 GET 	 null
PHIL 	 https://api.github.com/gists/public 	 GET 	 null
PHIL 	 https://api.github.com/gists/public?page=100 	 GET 	 null
PHIL 	 https://api.github.com/repos/octokit-test-org/octokit-org-test-repo 	 GET 	 null
PHIL 	 https://api.github.com/repos/octokit-test-org/octokit-org-test-repo 	 GET 	 null
PHIL 	 https://api.github.com/repos/octokit-test-org/octokit-org-test-repo/collaborators 	 GET 	 Array 	 https://api.github.com/users/philschatz 	 ["login","id","avatar_url","gravatar_id","url","html_url","followers_url","following_url","gists_url","starred_url","subscriptions_url","organizations_url","repos_url","events_url","received_events_url","type","site_admin","permissions"]
PHIL 	 https://api.github.com/repos/octokit-test-org/octokit-org-test-repo/collaborators 	 GET 	 Array 	 https://api.github.com/users/philschatz 	 ["login","id","avatar_url","gravatar_id","url","html_url","followers_url","following_url","gists_url","starred_url","subscriptions_url","organizations_url","repos_url","events_url","received_events_url","type","site_admin","permissions"]
PHIL 	 https://api.github.com/repos/octokit-test-org/octokit-org-test-repo/readme 	 GET 	 string
PHIL 	 https://api.github.com/repos/octokit-test-org/octokit-org-test-repo/readme 	 GET 	 string
PHIL 	 https://api.github.com/repos/octokit-test-org/octokit-org-test-repo/assignees 	 GET 	 Array 	 https://api.github.com/users/octokit-test 	 ["login","id","avatar_url","gravatar_id","url","html_url","followers_url","following_url","gists_url","starred_url","subscriptions_url","organizations_url","repos_url","events_url","received_events_url","type","site_admin"]
PHIL 	 https://api.github.com/repos/octokit-test-org/octokit-org-test-repo/assignees 	 GET 	 Array 	 https://api.github.com/users/octokit-test 	 ["login","id","avatar_url","gravatar_id","url","html_url","followers_url","following_url","gists_url","starred_url","subscriptions_url","organizations_url","repos_url","events_url","received_events_url","type","site_admin"]
PHIL 	 https://api.github.com/repos/octokit-test-org/octokit-org-test-repo/languages 	 GET 	 object
PHIL 	 https://api.github.com/repos/octokit-test-org/octokit-org-test-repo/languages 	 GET 	 object
PHIL 	 https://api.github.com/repos/octokit-test-org/octokit-org-test-repo/branches 	 GET 	 Array 	 unknown? 	 ["name","commit"]
PHIL 	 https://api.github.com/repos/octokit-test-org/octokit-org-test-repo/branches 	 GET 	 Array 	 unknown? 	 ["name","commit"]
PHIL 	 https://api.github.com/repos/octokit-test-org/octokit-org-test-repo/contributors 	 GET 	 Array 	 https://api.github.com/users/philschatz 	 ["login","id","avatar_url","gravatar_id","url","html_url","followers_url","following_url","gists_url","starred_url","subscriptions_url","organizations_url","repos_url","events_url","received_events_url","type","site_admin","contributions"]
PHIL 	 https://api.github.com/repos/octokit-test-org/octokit-org-test-repo/contributors 	 GET 	 Array 	 https://api.github.com/users/philschatz 	 ["login","id","avatar_url","gravatar_id","url","html_url","followers_url","following_url","gists_url","starred_url","subscriptions_url","organizations_url","repos_url","events_url","received_events_url","type","site_admin","contributions"]
PHIL 	 https://api.github.com/repos/octokit-test-org/octokit-org-test-repo/subscribers 	 GET 	 Array 	 https://api.github.com/users/philschatz 	 ["login","id","avatar_url","gravatar_id","url","html_url","followers_url","following_url","gists_url","starred_url","subscriptions_url","organizations_url","repos_url","events_url","received_events_url","type","site_admin"]
PHIL 	 https://api.github.com/repos/octokit-test-org/octokit-org-test-repo/subscribers 	 GET 	 Array 	 https://api.github.com/users/philschatz 	 ["login","id","avatar_url","gravatar_id","url","html_url","followers_url","following_url","gists_url","starred_url","subscriptions_url","organizations_url","repos_url","events_url","received_events_url","type","site_admin"]
PHIL 	 https://api.github.com/repos/octokit-test-org/octokit-org-test-repo/subscription 	 GET 	 JSON 	 https://api.github.com/repos/octokit-test-org/octokit-org-test-repo/subscription 	 ["subscribed","ignored","reason","created_at","url","repository_url"]
